,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,OperationTime,Address
98,맘스터치-경희대로점,ch**님,"화이트갈릭버거 세트/2,할라피뇨통살버거 세트/1,디럭스불고기버거 세트/1",맘스터치 말이 필요한가요 맛잇습니다그냥,5,5,5,5,2020년 9월 18일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
99,맘스터치-경희대로점,we**님,"케이준윙（10조각）/1,내슈빌핫치킨버거 세트/1,바삭크림치즈볼（4조각）/1,랜치소스/1",좋앚좋아좋아좋아좋아,5,5,5,5,2020년 9월 13일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
100,맘스터치-경희대로점,pc**님,"알룰로스텐더（4조각）/1,싸이버거 세트/1,싸이버거 단품/1,치즈스틱（2조각）/1",맛있게 절 먹었습니다,4,4,4,4,2020년 9월 13일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
101,맘스터치-경희대로점,yo**님,"케이준강정（싱글）/1,싸이버거 세트/1(감자변경(케이준양념감자（중）로 변경)),화이트갈릭버거 단품/1,치즈스틱（2조각）/1",예상시간보다 30분 초과된 90분만에 도착하여 식어버린 메뉴들 전자레인지에 다시 돌려서 먹었습니다.,5,3,3,1,2020년 8월 28일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
102,맘스터치-경희대로점,14**님,커플강정콤보/1(치킨선택(케이준강정（커플）)),맛있어ㅋㅋㅋㅋㅋㅋㅋ,5,5,5,5,2020년 8월 21일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
103,맘스터치-경희대로점,bi**님,"순살치킨/1(기본(4조각)),어니언치즈순살뿌치/1(기본(4조각)),딥치즈버거 단품/1,콘샐러드/1,케이준양념감자/1(기본(소))",맛있게 잘 먹었어여,5,5,5,5,2020년 8월 3일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
104,맘스터치-경희대로점,19**님,"불싸이버거 세트/1(감자변경(케이준양념감자（중）로 변경)),불싸이버거 단품/3,할라피뇨너겟/1(기본(10조각))","맛있다,야이많아요요ㅛ요요",5,5,5,5,2020년 7월 26일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
105,맘스터치-경희대로점,nc**님,"오리지널 세트/1,인크레더블버거 세트/1",배달직원 외국인 ㅠㅠ 말귀못알아들어서 20분지체됐어요ㅠ,5,5,5,1,2020년 7월 9일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
106,맘스터치-경희대로점,wl**님,"혼닭 세트/1,불고기버거 세트/1,매콤김떡만/1",배달 빠르고 맛있어요,5,5,5,5,2020년 6월 24일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
107,맘스터치-경희대로점,ac**님,"치즈베이컨버거 세트/1,불고기버거 세트/1(감자변경(어니언치즈감자로 변경)),햄치즈휠렛버거 단품/1",자주 시켜먹는데 맛있어요,5,5,5,5,2020년 6월 24일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
108,맘스터치-경희대로점,hi**님,"싸이버거 세트/1,불고기버거 세트/1,불고기버거 단품/3",예상시간보다빨리도착했어요 맛있게 잘먹었어요 소스가 듬뿍 들어있어 맛있었습니다,5,5,5,5,2020년 6월 4일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
109,맘스터치-경희대로점,손님,간장치킨치즈볼세트/1,배달이 생각보다 빠르게 와서 좋았습니다. 쿠폰이 있어서 신메뉴를 시켰는데 나쁘지 않은 맛이었어요,5,4,5,5,2020년 5월 29일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
110,맘스터치-경희대로점,ju**님,"딥치즈버거 세트/1,불싸이버거 세트/1,싸이버거 세트/2,간장치킨치즈볼세트/1",맛있게 잘 먹었습니다,5,5,5,5,2020년 5월 28일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
111,맘스터치-경희대로점,19**님,"불싸이버거 세트/1,불싸이버거 단품/3,케이준양념감자（소／중）/1(사이즈선택(중))",nicenicenice,5,5,5,5,2020년 5월 25일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
112,맘스터치-경희대로점,44**님,"싸이버거 세트/1,휠렛버거 세트/1,팝콘만두（3종）/1(맛선택(오리지널)),팝콘볼/1",맛있어요!!(๑•̀ㅂ•́)و✧,5,5,5,5,2020년 5월 24일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
113,맘스터치-경희대로점,bi**님,간장치킨치즈볼세트/1,😭😭치즈불 너무너무 맛있어요!,5,5,5,5,2020년 5월 20일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
114,맘스터치-경희대로점,ac**님,"불싸이버거 세트/1(감자변경(어니언치즈감자로 변경)),불고기버거 세트/2,불고기포테이토버거/1",맛있어용 항상먹는데도 안질려요~~,5,5,5,5,2020년 5월 20일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
115,맘스터치-경희대로점,19**님,"마살라버거 세트/1,마살라버거 단품/2,불싸이버거 단품/1",여러 번 주문했는데도 여전히 맛있어,5,5,5,5,2020년 5월 14일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
116,맘스터치-경희대로점,15**님,"불고기포테이토버거 세트/1,바삭크림치즈볼（4조각）/1,라이스&치킨너겟（2종）/1(소스선택(치파오)),할라피뇨너겟/1(기본(4조각)),컵사이다（16oz）/1",맛있당!!!!!!!!!!!!!,5,5,5,5,2020년 5월 13일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
117,맘스터치-경희대로점,zh**님,간장치킨치즈볼세트/1,리뷰를 늦게 썼네. 아주 맛있너요. 치즈볼 완전 맛있어요!!!!!최고!!,5,5,5,5,2020년 5월 11일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
118,맘스터치-경희대로점,손님,간장치킨치즈볼세트/1,맛도 괜찮고 전반적으로 만족해요,5,5,5,5,2020년 5월 11일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
119,맘스터치-경희대로점,dl**님,간장치킨치즈볼세트/1,닭을 어떻게 쓰라놓은건지 먹을때마다 뼛조각이 씹히네요.. 심히 불쾌합니다.,2,2,2,4,2020년 5월 10일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
120,맘스터치-경희대로점,ms**님,"팝콘만두（3종）/1(맛선택(오리지널)),케이준양념감자（소／중）/1(사이즈선택(소)),간장치킨치즈볼세트/1",배달이 빨랐고 맛도 좋으네요 음식이 따뜻한상태로 배달옴,5,5,5,5,2020년 5월 8일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
121,맘스터치-경희대로점,ta**님,"싸이버거 세트/1,간장치킨치즈볼세트/1",배달도 무지 빠르고 먹은 갈릭치킨이 정말 괜찮았어요!!!,5,5,5,5,2020년 5월 8일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
122,맘스터치-경희대로점,jy**님,간장치킨치즈볼세트/1,아이들이 좋아할 맛이에요~ 달콤달콤~ 맘스터치 치킨 처음 시키는데 무는 원래 안주시나요? 상큼한 무 한조각이 간절했습니다 ㅠㅠ,4,4,4,5,2020년 5월 2일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
123,맘스터치-경희대로점,zk**님,간장치킨치즈볼세트/1,맘스터치에서 치킨은 처음 시키는데 치킨도 맛있네요. 치즈볼도 바삭하고 맛있어요!,5,5,5,5,2020년 5월 1일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
124,맘스터치-경희대로점,fo**님,"싸이버거 세트/1,쉬림프포테이토버거/1,인크레더블버거 단품/1,싸이버거 단품/1",Awesome food. Delivery was super respectful. thanks!,5,5,5,5,2020년 4월 14일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
125,맘스터치-경희대로점,go**님,"싸이버거 세트/1,할라피뇨통가슴살버거 세트/1,김떡만（2종）/1(맛선택(매콤)),치킨강정（홀／하프）/1(기본(하프（half）))",감사합니다 맛있게먹었어요,4,4,4,4,2020년 4월 8일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
126,맘스터치-경희대로점,ji**님,"화이트갈릭버거 세트/2,화이트갈릭버거 세트/1(감자변경(어니언치즈감자로 변경)),케이준강정/2(기본(싱글))",감자튀김이 밖으로 나와있는 상태로 배달. 근데 그마저도 바삭이 아니라 엄청 눅눅. 감자튀김 치즈추가한 건 지난번에 비해 치즈소스가 엄청 적음(지난번의1/3). 콜라 1개 누락(계좌로 환불 받음). 이 외에는 좋았습니다. 맘스터치 경희대점 엄청 좋아하는데 이번에는 조금 실망스럽네요. 앞으로는 그냥 참았다가 나중에 매장 가서 먹어야겠어요.,4,4,4,1,2020년 4월 7일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
127,맘스터치-경희대로점,tn**님,"휠렛포테이토버거 세트/1,언빌리버블버거 세트/1,싸이버거 단품/1",진짳맛있어ㅛ어여.아버지가 마싱ㅆ대요,5,5,5,5,2020년 3월 8일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
128,맘스터치-경희대로점,he**님,"불싸이버거 단품/1,싸이버거 단품/1,찜햇닭（홀／하프）/1(기본(홀（whole）),추가선택(떡강정 추가))",맛 양 배달 5점요,5,5,5,5,2020년 3월 4일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
129,맘스터치-경희대로점,pu**님,"언빌리버블버거 세트/2,싸이버거 세트/3,할라피뇨너겟/1(기본(10조각))",맛있게 먹었습니다 배달도 빨랐구요,5,5,5,5,2020년 2월 27일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
130,맘스터치-경희대로점,eo**님,"치즈베이컨버거 세트/1(감자변경(케이준양념감자（중）)),화이트갈릭버거 단품/1,하프팩/1(치킨 선택(핫후라이드치킨))",오랜만에먹었는데 역시맛있어요!ㅎㅎ,5,5,5,5,2020년 2월 22일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
131,맘스터치-경희대로점,dl**님,알룰로스치킨 홀 사이즈/1,그냥 치킨하나오네요 맛은 김치킨같은데 그거 먹으세요,2,3,3,3,2019년 12월 21일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
132,맘스터치-경희대로점,le**님,"언빌리버블버거 세트/1(감자변경(케이준양념감자（중）)),팝콘볼（Large）/1(기본(Large))",여기서는 처음 먹어보는데 버거 퀄리티 좋네요,5,5,5,5,2019년 12월 16일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
133,맘스터치-경희대로점,dy**님,"불고기버거 세트/2,치킨강정（홀／하프）/1(기본(하프（half）))",완전 맛있어요~^^,5,5,5,5,2019년 12월 15일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
134,맘스터치-경희대로점,af**님,"휠렛포테이토버거 세트/1,할라피뇨통가슴살버거 단품/1,치킨샐러드/1,치파오/1(기본(싱글))",치킨너겟 7개 4천원 실화냐 닭꼬치 1개 분량이 4천원 맛도 그냥 길거리 닭꼬치 매운맛 역시 맘터는 싸이버거만,1,1,1,1,2019년 12월 14일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
135,맘스터치-경희대로점,ms**님,"케이준양념감자（소／중）/1(사이즈선택(소)),후라이드치킨（홀／하프）/1(기본(홀（whole）))",맘스터치는 역시 맛있어요~~~~,4,4,4,4,2019년 12월 2일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
136,맘스터치-경희대로점,qh**님,"언빌리버블버거 세트/1(감자변경(케이준양념감자（중）)),싸이버거 세트/1,고구마치즈볼/1",언빌리버블 버거의 양과 맛은 정말 언빌리버블 죄송합니다,5,5,5,5,2019년 11월 30일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
137,맘스터치-경희대로점,le**님,찜햇닭（홀／하프）/1(기본(홀（whole）)),맘터 찜햇닭이 맛있어서 시켰는데 다른 점에 비해서 양념이 좀 약하네요ㅜㅜ기본적으로 맛이 있는데 아쉬워요. 또 홀로 시켰는데 박스가 작은걸로 왔네요? 원래 이박스인가요? 다른 점에서는 큰걸로 받아와서 이게 제대로온건가 헷갈립니다.,4,4,3,5,2019년 11월 29일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
138,맘스터치-경희대로점,hj**님,하프팩/1(치킨 선택(치킨강정)),처음 주문해서 먹었는데 차갑게 식지 않게 잘 배달 되었어요. 자주 주문할거 같아요.,5,5,4,4,2019년 11월 29일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
139,맘스터치-경희대로점,손님,오리지널 SET/1,배달은 좀 느린편인데 맛잇어요,5,5,5,4,2019년 11월 23일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
140,맘스터치-경희대로점,ih**님,오리지널 SET/1,치킨 따뜻하고 바삭해서 넘 맛있었어요,5,5,5,5,2019년 9월 27일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
141,맘스터치-경희대로점,mc**님,하프팩/1(치킨 선택(찜햇닭)),싸이버거는 인정 존맛존맛,3,3,3,3,2019년 8월 27일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
142,맘스터치-경희대로점,tv**님,"언빌리버블버거 세트/1,치즈베이컨버거 세트/1(감자변경(치즈감자로 변경))",치즈감자 변경했는데 저런식으로와서 다 버렸어요,1,1,1,1,2019년 8월 12일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
143,맘스터치-경희대로점,hy**님,오리지널 SET/1(추가선택(양념 추가)),맛있어요요요요요요요요요요,5,5,5,5,2019년 8월 11일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
144,맘스터치-경희대로점,손님,싸이버거 세트/3,저는 경희대점에서 10시10분 시키고 친구는 외대점에서 10시 35분 시켯는데 제꺼가 친구보다 늦게왓어요 외대점꺼는 30분만에 왓고 경희대점꺼는 1시간만에 왓네요,2,5,5,1,2019년 8월 11일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
145,맘스터치-경희대로점,qh**님,오리지널 SET/1,오리지널세트 치킨도 맛있고 싸이버거도 두툼하고 소스 많고 맛있어요 ㅎㅎ,5,5,5,5,2019년 8월 8일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
146,맘스터치-경희대로점,16**님,오리지널 SET/1,너무 맛있어요!배달도 빠르고!,5,5,5,5,2019년 7월 15일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
147,맘스터치-경희대로점,pe**님,하프팩/1(치킨 선택(치파오치킨)),존맛탕ㅅㅅㅅㅅㅅㅅㅅㅅ,5,5,5,5,2019년 7월 14일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
148,맘스터치-경희대로점,zh**님,"언빌리버블버거 세트/1(감자변경(케이준양념감자（중）)),팝콘볼/1,찜햇닭 강정/1(기본(싱글))",맛있어요! 배달도 너무 신속해요!,5,5,5,5,2019년 7월 4일,10:10 - 21:40,서울 동대문구 회기동 16-70 2층
149,노브랜드버거-경희대점,be**님,"2인팩/1(팩 필수선택(NBB시그니처),팩 필수선택(미트마니아),팩 필수선택(감자튀김（M）),팩 필수선택(NBB 치킨텐더（3조각）),음료 선택(노브랜드 캔콜라（355ml）),음료 선택(노브랜드 캔사이다（355ml）)),감자튀김（L）/1",맛있게 잘 먹었습니다~~,5,5,5,5,2일 전,10:00 - 21:00,서울 동대문구 회기동 60-26
150,노브랜드버거-경희대점,sa**님,"NBB어메이징 세트/1(음료 선택(노브랜드 캔콜라（355ml）),사이드메뉴 선택(감자튀김（M）)),미트마니아 세트/1(음료 선택(노브랜드 캔콜라（355ml）),사이드메뉴 선택(감자튀김（M）)),그릴드불고기/1",노브랜드는 정말 맛잇고 가격저렴하고 가성비왕이다,5,5,5,5,2021년 2월 15일,10:00 - 21:00,서울 동대문구 회기동 60-26
151,노브랜드버거-경희대점,br**님,"NBB오리지널 세트/1(음료 선택(노브랜드 캔사이다（355ml）),사이드메뉴 선택(감자튀김（M）)),데리마요 세트/1(음료 선택(노브랜드 캔사이다（355ml）),사이드메뉴 선택(감자튀김（M）)),그린샐러드/1",너무 맛나게 잘먹었습니다!!,5,5,5,5,2021년 2월 12일,10:00 - 21:00,서울 동대문구 회기동 60-26
152,노브랜드버거-경희대점,vi**님,"코울슬로치킨 세트/1(음료 선택(노브랜드 캔사이다（355ml）),사이드메뉴 선택(감자튀김（M）)),상하이 핑거포크（S）/1,NBB 치킨텐더（3조각）/1",It's so tasty👍👍,5,5,5,5,2021년 1월 31일,10:00 - 21:00,서울 동대문구 회기동 60-26
153,노브랜드버거-경희대점,se**님,"그릴드불고기/5,상하이 핑거포크（S）/1,감자튀김（L）/1,치킨 시저 샐러드 콤보/1(음료 선택(노브랜드 캔사이다（355ml）))",노브랜드를 집에서 편하고 좋아요,5,5,5,5,2021년 1월 29일,10:00 - 21:00,서울 동대문구 회기동 60-26
154,노브랜드버거-경희대점,tk**님,"NBB시그니처 세트/4(음료 선택(노브랜드 캔콜라（355ml）),사이드메뉴 선택(감자튀김（M）))",배달을 여러곳 돌고 다녀서 완전 식음. 제맛을 못느낌.,1,1,5,1,2021년 1월 23일,10:00 - 21:00,서울 동대문구 회기동 60-26
155,노브랜드버거-경희대점,dl**님,"미트마니아 세트/1(음료 선택(노브랜드 캔콜라（355ml）),사이드메뉴 선택(치킨너겟（5조각）)),상하이 핑거포크（S）/1",맛있진않네요 상추가없어서 좀 많ㅇ 텁텁하네요,4,3,5,4,2021년 1월 22일,10:00 - 21:00,서울 동대문구 회기동 60-26
156,노브랜드버거-경희대점,da**님,"코울슬로치킨 세트/1(음료 선택(노브랜드 캔콜라（355ml）),사이드메뉴 선택(감자튀김（L）)),그릴드불고기/2,치킨 시저 샐러드/1",가격도 좋고 맛있어요,5,5,5,5,2021년 1월 22일,10:00 - 21:00,서울 동대문구 회기동 60-26
157,노브랜드버거-경희대점,wh**님,커플팩/1(음료 선택(노브랜드 캔콜라（355ml）)),노브랜드버거 패스트푸드 버거 중에 가장 맛있어요,5,5,5,5,2021년 1월 20일,10:00 - 21:00,서울 동대문구 회기동 60-26
158,노브랜드버거-경희대점,rk**님,"NBB시그니처 세트/1(음료 선택(노브랜드 캔콜라（355ml）),사이드메뉴 선택(감자튀김（M）)),스모키살사 세트/1(음료 선택(노브랜드 캔콜라（355ml）),사이드메뉴 선택(감자튀김（M）)),스리라차치킨 세트/1(음료 선택(노브랜드 캔콜라（355ml）),사이드메뉴 선택(감자튀김（L）))",맛있게 잘 먹었습니다~,5,5,5,5,2021년 1월 15일,10:00 - 21:00,서울 동대문구 회기동 60-26
